rating,genre,runtime_in_minutes,tomatometer_status,tomatometer_rating,tomatometer_count,audience_rating
2,266,93.0,1,69,26,61.0
6,951,115.0,0,84,63,85.0
2,284,83.0,1,82,22,28.0
2,557,155.0,0,90,105,81.0
4,951,102.0,0,83,89,75.0
6,944,102.0,0,82,67,83.0
2,557,87.0,2,33,9,
3,0,122.0,2,0,7,22.0
6,1064,91.0,2,37,68,20.0
4,987,118.0,2,42,156,64.0
1,638,110.0,1,75,28,73.0
6,752,93.0,2,25,8,32.0
2,951,188.0,1,76,17,84.0
2,474,155.0,2,20,5,72.0
4,560,115.0,1,67,6,48.0
2,940,115.0,1,87,23,87.0
3,814,131.0,2,36,96,58.0
6,752,75.0,2,50,6,54.0
2,951,90.0,0,98,61,94.0
2,899,70.0,1,78,9,55.0
3,840,98.0,0,97,74,82.0
6,752,109.0,2,11,9,44.0
4,862,85.0,1,78,27,44.0
6,557,111.0,2,41,58,70.0
6,203,83.0,1,71,14,42.0
2,806,110.0,0,76,68,69.0
4,203,89.0,2,16,135,24.0
3,940,88.0,1,77,22,81.0
6,951,120.0,2,57,7,17.0
3,782,93.0,2,0,8,19.0
3,247,88.0,1,70,10,57.0
6,802,103.0,1,68,37,77.0
4,712,95.0,1,100,8,83.0
3,712,87.0,1,92,13,81.0
0,725,168.0,1,100,12,90.0
4,835,89.0,2,40,93,74.0
2,1064,120.0,2,50,10,28.0
6,213,100.0,1,89,36,61.0
4,812,119.0,1,65,52,79.0
4,951,106.0,1,72,185,68.0
3,835,88.0,2,43,93,44.0
2,1033,87.0,2,50,6,29.0
4,0,90.0,0,78,88,34.0
2,846,90.0,1,100,7,67.0
3,835,99.0,2,0,5,46.0
3,419,93.0,0,89,219,91.0
6,0,87.0,2,41,39,57.0
6,341,128.0,2,22,9,66.0
4,782,91.0,2,6,18,45.0
3,216,107.0,0,75,104,64.0
4,195,99.0,2,30,81,57.0
4,752,107.0,2,5,60,58.0
6,972,21.0,2,57,7,17.0
6,811,107.0,0,96,56,84.0
4,940,90.0,1,92,38,67.0
3,782,102.0,1,91,22,45.0
3,279,113.0,0,90,48,78.0
2,951,90.0,2,23,13,57.0
2,995,90.0,2,18,11,10.0
4,923,100.0,1,92,38,83.0
2,167,72.0,1,80,5,63.0
4,860,96.0,2,38,21,53.0
6,1015,100.0,2,42,24,38.0
6,465,86.0,2,56,39,55.0
3,752,85.0,2,35,20,30.0
2,725,110.0,1,100,8,69.0
4,334,99.0,1,79,42,82.0
3,782,120.0,1,64,11,87.0
3,689,79.0,1,86,7,50.0
4,940,106.0,0,96,76,81.0
4,782,106.0,2,12,17,53.0
6,892,107.0,0,81,47,73.0
4,279,110.0,2,23,93,54.0
2,884,90.0,1,60,15,55.0
2,835,94.0,1,89,19,59.0
3,247,98.0,2,54,50,56.0
3,247,105.0,0,79,47,75.0
2,752,80.0,1,100,5,95.0
2,752,67.0,1,86,7,97.0
2,923,84.0,0,99,73,92.0
2,61,111.0,2,50,6,41.0
6,995,100.0,2,7,15,37.0
2,1064,107.0,2,20,5,29.0
3,465,137.0,1,60,5,44.0
6,951,107.0,2,38,24,28.0
6,802,110.0,0,85,117,89.0
3,157,120.0,1,60,15,63.0
3,97,155.0,2,0,8,38.0
2,642,94.0,1,100,14,84.0
6,951,110.0,2,44,158,41.0
4,752,88.0,2,40,47,79.0
6,860,92.0,1,78,23,63.0
4,782,107.0,1,81,26,62.0
6,88,105.0,2,20,5,27.0
4,752,94.0,2,4,24,51.0
6,951,140.0,1,80,20,80.0
6,998,117.0,1,63,156,58.0
4,195,110.0,2,32,22,40.0
2,1006,128.0,1,60,35,40.0
3,579,98.0,1,93,27,80.0
2,1034,93.0,2,19,16,26.0
2,884,60.0,1,100,11,77.0
6,782,119.0,0,91,342,77.0
0,712,143.0,1,86,22,84.0
6,951,120.0,1,85,26,84.0
6,995,100.0,2,38,146,43.0
0,689,192.0,1,98,41,56.0
4,279,91.0,2,24,50,68.0
2,940,76.0,1,96,25,72.0
6,806,93.0,2,58,122,39.0
2,752,93.0,1,65,37,30.0
2,598,90.0,2,56,18,18.0
3,308,131.0,1,71,14,54.0
6,474,139.0,1,65,34,81.0
2,822,103.0,2,57,7,31.0
6,1006,103.0,2,15,60,67.0
6,987,124.0,1,87,23,85.0
2,59,103.0,1,75,16,68.0
6,557,148.0,1,66,151,74.0
0,951,124.0,1,67,6,90.0
6,987,98.0,2,39,80,30.0
6,995,96.0,0,78,55,76.0
4,951,102.0,0,85,41,84.0
6,995,146.0,0,75,155,87.0
2,951,93.0,1,69,13,62.0
6,995,93.0,2,42,19,40.0
6,279,94.0,2,58,12,64.0
3,46,82.0,2,55,31,48.0
6,1033,84.0,2,15,61,38.0
3,860,85.0,2,40,10,57.0
2,995,91.0,1,82,11,59.0
6,995,121.0,2,33,193,27.0
6,561,101.0,1,71,65,49.0
4,0,89.0,2,10,20,60.0
6,195,84.0,0,83,63,85.0
2,97,143.0,1,88,8,92.0
2,557,60.0,1,96,23,77.0
6,279,152.0,0,76,171,88.0
4,247,95.0,2,13,97,34.0
6,54,89.0,2,48,29,50.0
6,951,120.0,0,73,280,68.0
6,0,100.0,2,38,13,24.0
2,690,101.0,1,100,31,89.0
3,988,92.0,2,51,87,51.0
2,292,96.0,2,23,13,38.0
4,951,90.0,2,39,102,65.0
2,641,96.0,2,20,5,59.0
3,436,120.0,1,89,38,87.0
2,195,47.0,2,45,11,50.0
4,301,135.0,0,97,487,79.0
2,486,83.0,1,100,7,67.0
6,98,101.0,1,92,13,75.0
6,995,79.0,2,51,57,24.0
2,327,100.0,2,13,8,17.0
2,598,99.0,1,88,16,75.0
6,292,115.0,0,80,135,59.0
6,822,87.0,1,71,94,53.0
2,115,87.0,1,71,7,14.0
6,951,115.0,1,66,162,69.0
0,317,120.0,1,89,28,83.0
6,1025,83.0,1,86,21,77.0
2,162,85.0,1,80,5,73.0
6,995,108.0,0,85,301,84.0
6,0,104.0,2,0,9,24.0
6,1033,92.0,2,22,18,18.0
3,929,72.0,1,85,20,69.0
2,752,91.0,2,53,19,64.0
0,840,107.0,1,82,11,71.0
4,951,103.0,2,57,7,76.0
6,1015,102.0,2,40,10,56.0
2,689,88.0,1,75,24,77.0
4,940,80.0,0,98,128,90.0
6,279,133.0,2,33,184,24.0
6,782,135.0,0,96,413,82.0
6,341,98.0,0,74,74,61.0
6,1064,90.0,2,20,5,27.0
2,1064,100.0,2,40,15,34.0
3,178,92.0,2,48,25,43.0
6,310,116.0,2,57,151,68.0
6,279,140.0,0,85,89,68.0
6,1009,114.0,0,89,113,91.0
6,1009,117.0,1,92,12,
6,301,164.0,0,87,425,81.0
6,312,113.0,2,25,167,59.0
4,752,93.0,1,70,184,68.0
6,1025,89.0,2,37,212,31.0
6,1025,84.0,0,87,159,56.0
2,951,100.0,1,80,30,71.0
6,860,90.0,2,9,23,39.0
4,465,79.0,2,19,16,41.0
4,557,105.0,0,94,109,84.0
2,933,96.0,1,79,39,73.0
3,835,100.0,2,9,11,35.0
4,195,96.0,2,13,15,40.0
4,860,112.0,2,57,80,56.0
6,811,117.0,1,80,10,47.0
6,951,127.0,0,95,88,
6,671,93.0,0,91,54,91.0
2,125,108.0,1,80,5,78.0
2,474,99.0,2,55,22,38.0
2,1025,82.0,2,43,7,32.0
6,1019,116.0,1,69,139,69.0
6,329,110.0,2,22,18,23.0
4,752,91.0,2,14,135,63.0
4,951,106.0,1,69,36,74.0
6,959,107.0,2,3,111,43.0
2,885,25.0,1,68,22,70.0
2,587,122.0,1,70,10,86.0
2,557,96.0,1,94,36,75.0
6,951,106.0,2,19,21,44.0
4,782,95.0,2,25,24,47.0
6,0,86.0,2,54,13,51.0
3,551,87.0,0,86,85,72.0
3,274,104.0,0,98,50,83.0
6,782,95.0,0,94,164,86.0
3,419,82.0,2,33,6,32.0
6,995,106.0,1,63,24,45.0
3,6,90.0,1,73,11,43.0
2,1025,79.0,1,89,27,79.0
2,862,96.0,1,77,22,75.0
6,995,97.0,2,48,25,36.0
0,1048,99.0,1,67,6,53.0
6,774,105.0,0,92,125,74.0
6,752,102.0,0,83,214,50.0
4,782,92.0,2,14,7,22.0
2,1064,92.0,2,55,44,33.0
2,561,90.0,1,86,14,76.0
4,284,98.0,2,11,74,52.0
2,716,87.0,1,100,8,61.0
6,995,98.0,1,61,31,35.0
2,935,86.0,1,73,26,88.0
6,279,85.0,2,17,6,83.0
4,203,96.0,2,8,12,33.0
6,292,143.0,1,63,216,90.0
4,951,128.0,2,52,29,61.0
6,327,88.0,0,88,95,63.0
2,822,90.0,2,53,17,44.0
2,598,98.0,2,43,21,28.0
2,1025,95.0,2,14,7,72.0
2,940,78.0,1,100,5,61.0
2,778,99.0,1,71,7,78.0
6,292,89.0,2,50,8,16.0
6,1073,97.0,2,13,8,76.0
2,884,71.0,1,90,10,57.0
2,1025,84.0,2,40,5,
2,1033,104.0,1,89,9,63.0
2,1067,102.0,2,20,5,81.0
6,995,97.0,0,94,99,88.0
6,598,82.0,1,100,6,40.0
2,415,69.0,1,91,11,77.0
6,995,127.0,2,52,56,39.0
6,292,111.0,2,53,152,40.0
6,1033,98.0,2,50,18,65.0
6,315,95.0,2,4,54,17.0
6,0,92.0,2,39,23,74.0
2,752,87.0,1,65,23,48.0
6,1006,95.0,2,50,8,40.0
6,954,85.0,1,60,5,35.0
6,951,107.0,0,92,104,91.0
2,677,100.0,2,33,9,72.0
6,951,123.0,2,55,140,87.0
2,995,111.0,0,87,47,84.0
4,995,101.0,1,78,23,58.0
6,1001,93.0,0,83,82,51.0
6,951,96.0,0,80,88,65.0
4,951,90.0,2,37,27,51.0
6,951,114.0,1,100,9,89.0
4,845,105.0,1,92,13,79.0
4,300,105.0,1,61,141,58.0
2,712,90.0,1,80,15,60.0
3,740,101.0,2,29,7,67.0
6,203,90.0,2,0,6,38.0
2,752,107.0,2,37,27,84.0
6,465,89.0,2,41,22,76.0
1,951,187.0,0,89,190,85.0
4,752,98.0,0,91,223,77.0
2,951,85.0,1,90,31,76.0
6,279,105.0,2,9,22,53.0
4,782,107.0,2,38,40,63.0
6,990,96.0,2,23,22,10.0
2,923,85.0,1,95,20,
6,1064,90.0,0,96,140,79.0
6,474,90.0,2,40,5,34.0
4,195,90.0,2,36,69,65.0
6,1025,94.0,1,80,5,45.0
6,279,109.0,1,80,20,52.0
6,1006,114.0,0,87,203,77.0
6,995,121.0,0,95,73,88.0
6,195,133.0,0,84,55,92.0
4,845,124.0,2,46,46,38.0
6,618,117.0,1,100,5,56.0
2,752,86.0,2,56,9,48.0
4,1035,,2,16,152,22.0
2,1062,104.0,1,93,14,93.0
2,951,115.0,2,50,6,
3,206,92.0,1,67,6,55.0
2,852,60.0,1,100,6,88.0
6,995,106.0,2,32,47,20.0
6,1033,101.0,2,33,9,61.0
6,752,96.0,2,7,89,36.0
6,618,105.0,1,93,14,66.0
6,860,110.0,2,17,12,23.0
2,884,97.0,2,20,5,38.0
3,61,100.0,1,97,31,90.0
6,951,89.0,1,70,10,64.0
3,1006,124.0,2,31,13,45.0
3,899,90.0,0,88,49,86.0
3,951,128.0,2,26,76,61.0
2,515,205.0,1,60,10,78.0
6,782,120.0,0,90,77,87.0
6,995,87.0,1,64,39,23.0
6,995,110.0,1,78,32,65.0
6,995,99.0,2,8,37,22.0
2,940,87.0,0,80,41,82.0
6,951,105.0,2,11,28,27.0
6,1035,87.0,1,71,28,38.0
6,54,138.0,1,60,5,71.0
3,752,111.0,2,44,16,45.0
4,951,134.0,1,61,386,86.0
2,951,104.0,2,45,20,24.0
3,752,106.0,1,71,7,51.0
6,782,106.0,2,0,17,17.0
3,15,96.0,0,89,183,74.0
2,292,95.0,1,75,12,84.0
2,927,93.0,1,87,15,81.0
2,892,76.0,1,76,38,78.0
2,884,90.0,0,95,88,86.0
2,951,96.0,2,9,11,28.0
6,626,95.0,1,67,6,75.0
6,1064,118.0,2,28,85,63.0
6,1025,91.0,2,0,6,18.0
2,316,133.0,0,91,93,73.0
6,280,95.0,2,21,66,40.0
2,946,90.0,1,77,13,92.0
6,752,126.0,2,16,51,26.0
6,752,98.0,2,17,6,66.0
2,941,91.0,1,71,31,79.0
2,716,94.0,1,86,22,68.0
3,782,102.0,2,40,40,43.0
6,160,111.0,0,88,58,88.0
2,529,95.0,1,83,24,59.0
6,959,88.0,2,13,89,21.0
2,940,88.0,1,93,30,79.0
6,782,155.0,0,93,71,89.0
6,782,90.0,2,33,24,22.0
4,752,104.0,2,54,178,52.0
2,465,63.0,1,89,9,71.0
2,500,84.0,1,75,8,50.0
6,1025,90.0,2,14,108,18.0
2,945,90.0,1,100,17,85.0
6,782,93.0,1,67,6,50.0
6,752,105.0,0,97,322,77.0
4,777,79.0,1,80,5,
6,213,110.0,2,22,27,91.0
6,279,87.0,2,23,43,58.0
6,1006,95.0,2,38,8,51.0
6,802,92.0,2,35,17,69.0
6,752,90.0,2,25,12,59.0
4,951,122.0,1,82,11,62.0
6,752,83.0,0,91,219,79.0
6,610,110.0,0,97,116,76.0
2,167,93.0,1,67,6,59.0
6,951,100.0,0,84,140,75.0
6,995,113.0,0,87,62,69.0
6,951,95.0,2,11,9,48.0
3,286,96.0,1,94,17,86.0
6,815,90.0,1,79,14,57.0
6,927,85.0,0,95,107,91.0
3,61,112.0,1,60,5,64.0
6,951,144.0,0,87,45,76.0
6,474,97.0,2,58,31,56.0
6,574,98.0,0,88,116,74.0
0,884,40.0,0,98,49,84.0
2,940,83.0,1,91,11,69.0
6,626,90.0,2,33,6,32.0
6,284,95.0,2,30,10,16.0
2,203,143.0,2,0,5,50.0
2,946,114.0,1,100,8,60.0
6,1006,120.0,1,83,12,35.0
6,782,95.0,0,85,66,80.0
4,782,112.0,2,48,122,58.0
6,951,81.0,2,33,6,40.0
6,951,111.0,1,69,13,87.0
6,1015,88.0,2,51,72,29.0
4,1006,106.0,2,52,107,32.0
6,995,107.0,0,88,43,83.0
2,940,91.0,1,94,16,54.0
2,1025,95.0,2,25,12,
6,292,92.0,2,59,27,45.0
4,327,117.0,0,83,189,93.0
4,292,108.0,0,81,194,90.0
4,292,115.0,0,92,264,91.0
2,627,60.0,2,40,5,18.0
4,752,97.0,0,81,110,61.0
6,940,123.0,0,95,170,83.0
6,782,111.0,1,61,18,81.0
6,167,88.0,2,50,22,33.0
2,782,87.0,0,87,71,86.0
6,951,99.0,0,88,59,87.0
6,756,87.0,1,75,32,63.0
3,352,81.0,0,93,57,76.0
2,785,88.0,1,70,30,70.0
6,951,111.0,0,80,246,74.0
0,848,108.0,1,83,12,71.0
4,951,106.0,1,63,137,85.0
2,811,95.0,1,87,15,79.0
3,980,108.0,1,67,18,69.0
6,292,93.0,2,50,6,62.0
6,951,165.0,0,97,312,80.0
6,782,95.0,1,60,52,42.0
4,860,93.0,2,11,62,50.0
6,951,116.0,0,88,77,87.0
6,995,102.0,2,30,10,62.0
6,782,115.0,1,74,35,69.0
3,933,101.0,1,90,20,87.0
0,689,96.0,1,90,20,81.0
6,951,112.0,0,96,69,93.0
6,940,86.0,2,59,29,71.0
2,752,63.0,1,60,5,
6,782,101.0,0,79,170,55.0
2,752,94.0,1,75,8,45.0
6,1033,82.0,1,90,21,61.0
6,822,89.0,1,69,13,64.0
6,967,85.0,2,17,6,70.0
3,752,79.0,2,45,11,86.0
4,951,95.0,2,13,16,67.0
6,1042,94.0,2,20,15,60.0
6,327,91.0,2,44,27,40.0
2,951,90.0,2,40,5,60.0
6,998,106.0,2,9,11,24.0
2,97,91.0,1,100,23,84.0
2,940,88.0,1,69,13,68.0
6,167,111.0,2,14,7,40.0
3,835,110.0,2,9,78,46.0
2,725,98.0,1,100,5,67.0
3,389,93.0,0,78,243,76.0
2,419,74.0,2,40,5,46.0
2,752,91.0,2,47,19,35.0
6,292,122.0,2,43,184,64.0
6,279,94.0,1,77,30,78.0
6,1072,112.0,2,25,16,47.0
2,327,132.0,0,91,89,74.0
4,995,110.0,0,84,177,67.0
4,489,116.0,1,71,62,86.0
2,489,113.0,2,17,6,33.0
6,752,90.0,1,70,20,54.0
4,811,107.0,2,34,191,46.0
3,557,107.0,1,100,22,91.0
2,641,115.0,0,88,51,91.0
6,782,97.0,0,89,62,92.0
4,782,95.0,2,52,27,64.0
3,332,95.0,1,64,14,59.0
4,860,86.0,2,31,87,57.0
2,884,92.0,1,100,24,57.0
6,951,118.0,2,34,126,52.0
2,752,78.0,2,0,6,73.0
3,782,100.0,1,94,36,88.0
4,1064,88.0,2,26,102,32.0
2,279,90.0,1,78,18,65.0
2,1001,85.0,2,11,9,29.0
6,585,100.0,0,85,59,91.0
2,1006,88.0,1,60,20,57.0
3,951,90.0,1,61,61,81.0
4,752,85.0,1,67,6,65.0
2,940,100.0,2,50,10,91.0
4,1006,,1,68,161,71.0
6,1006,97.0,2,56,80,41.0
6,951,90.0,0,97,64,90.0
6,282,119.0,0,79,140,86.0
4,951,101.0,1,68,102,60.0
4,279,90.0,2,26,94,47.0
4,477,118.0,2,25,12,32.0
4,848,110.0,1,64,134,70.0
6,447,130.0,1,67,39,75.0
6,310,89.0,2,46,37,46.0
2,734,75.0,0,100,44,88.0
6,834,96.0,2,44,18,45.0
2,731,66.0,2,40,5,24.0
2,1042,70.0,2,45,11,29.0
6,987,99.0,2,11,64,40.0
3,752,89.0,2,11,144,51.0
6,940,79.0,1,82,11,87.0
0,727,86.0,1,75,16,61.0
4,951,133.0,1,62,134,52.0
6,752,125.0,0,90,284,76.0
4,995,135.0,0,91,297,87.0
3,160,161.0,0,95,58,93.0
3,320,94.0,0,85,157,70.0
3,279,175.0,1,63,24,86.0
2,171,102.0,1,80,10,62.0
4,1006,135.0,0,90,58,87.0
6,860,94.0,0,81,159,81.0
6,811,107.0,2,27,155,60.0
6,860,122.0,0,78,207,65.0
0,940,85.0,1,94,18,82.0
2,782,80.0,2,40,40,32.0
0,708,108.0,1,85,13,72.0
2,951,,2,28,109,84.0
3,132,84.0,1,82,11,75.0
2,940,107.0,0,86,56,72.0
2,884,95.0,0,100,57,86.0
3,1006,119.0,0,83,174,68.0
6,782,105.0,1,65,111,67.0
6,1042,91.0,2,57,196,67.0
2,811,80.0,2,13,15,24.0
4,782,110.0,1,75,12,80.0
6,995,111.0,2,51,95,33.0
4,752,97.0,0,82,159,86.0
6,951,93.0,1,80,5,23.0
6,612,148.0,2,42,74,53.0
4,752,99.0,1,63,117,66.0
4,752,98.0,2,20,5,70.0
2,0,75.0,2,50,6,44.0
4,752,105.0,2,34,149,49.0
6,995,118.0,0,72,106,70.0
2,667,102.0,0,93,44,90.0
4,835,93.0,2,17,12,33.0
6,474,116.0,2,50,6,55.0
6,782,132.0,0,98,48,78.0
2,499,110.0,2,29,7,52.0
3,860,86.0,1,100,28,84.0
2,927,81.0,1,65,20,73.0
2,1060,104.0,2,35,20,21.0
2,927,113.0,0,83,46,92.0
6,1006,134.0,0,87,242,82.0
4,995,101.0,2,31,35,66.0
2,899,90.0,1,63,56,73.0
6,951,108.0,2,28,151,40.0
6,486,128.0,0,81,154,75.0
4,474,96.0,1,64,72,62.0
6,806,106.0,0,87,194,70.0
6,812,94.0,1,64,28,72.0
6,279,101.0,2,25,20,44.0
2,726,105.0,1,88,8,62.0
2,557,100.0,2,20,10,18.0
3,752,116.0,1,75,20,47.0
6,279,92.0,0,76,80,74.0
6,951,81.0,1,97,30,93.0
6,1042,92.0,1,81,21,68.0
4,951,111.0,0,97,264,87.0
3,940,102.0,0,96,51,81.0
6,782,90.0,2,44,16,62.0
6,782,99.0,2,45,40,51.0
6,279,133.0,2,44,151,46.0
2,572,97.0,2,54,13,82.0
0,419,85.0,2,37,131,64.0
0,419,73.0,2,50,8,56.0
6,752,97.0,2,57,7,31.0
3,690,121.0,2,42,19,77.0
2,951,90.0,0,77,43,74.0
6,995,81.0,2,54,26,54.0
3,691,93.0,2,0,6,33.0
6,557,110.0,0,89,74,85.0
6,940,109.0,1,70,20,68.0
4,216,113.0,1,68,156,64.0
4,247,118.0,2,38,182,39.0
2,940,84.0,1,100,6,55.0
2,782,78.0,2,0,9,23.0
3,689,147.0,2,22,9,59.0
6,811,98.0,1,89,36,60.0
6,802,92.0,1,69,70,66.0
6,752,93.0,2,15,73,31.0
4,811,109.0,1,66,85,90.0
6,951,131.0,1,75,24,73.0
4,862,102.0,2,48,190,57.0
6,599,96.0,1,67,9,30.0
6,752,81.0,1,67,226,41.0
4,782,108.0,2,20,5,68.0
2,474,96.0,2,29,7,58.0
2,292,90.0,2,20,5,43.0
0,689,94.0,1,91,11,87.0
6,822,92.0,0,78,106,79.0
4,752,84.0,2,30,83,48.0
3,940,88.0,0,89,103,89.0
4,203,97.0,2,41,173,77.0
2,830,66.0,1,75,12,68.0
6,752,96.0,2,0,35,24.0
3,987,113.0,1,100,29,77.0
2,752,80.0,1,75,8,57.0
2,93,82.0,1,88,24,90.0
3,884,111.0,1,68,19,70.0
6,474,110.0,0,76,59,88.0
3,671,123.0,1,67,15,49.0
2,54,103.0,1,81,32,37.0
2,940,66.0,2,44,9,53.0
6,806,98.0,1,73,115,72.0
4,221,98.0,2,35,52,43.0
6,995,102.0,1,61,132,34.0
2,528,40.0,1,82,34,57.0
0,424,96.0,0,92,87,72.0
6,951,136.0,0,85,59,69.0
0,794,93.0,1,83,23,81.0
6,940,130.0,0,84,49,89.0
6,811,107.0,0,97,67,82.0
2,292,87.0,2,11,9,13.0
6,951,93.0,2,59,17,28.0
6,327,91.0,2,46,140,39.0
6,995,95.0,1,63,8,64.0
4,195,104.0,2,23,132,38.0
3,167,114.0,1,97,37,85.0
6,557,111.0,2,54,92,69.0
4,940,98.0,0,85,137,78.0
6,811,107.0,0,76,66,68.0
4,334,119.0,0,92,235,74.0
2,862,97.0,1,67,33,65.0
2,712,107.0,1,86,14,78.0
6,279,118.0,2,17,23,49.0
6,77,170.0,1,83,6,77.0
2,884,85.0,1,97,36,
6,933,94.0,1,94,17,91.0
6,1064,95.0,0,86,155,64.0
6,510,91.0,2,32,57,35.0
4,990,119.0,2,36,174,64.0
2,551,85.0,0,97,62,91.0
4,951,112.0,1,85,13,82.0
2,940,86.0,1,100,17,91.0
6,1064,88.0,2,58,12,48.0
6,782,96.0,0,78,242,64.0
2,951,102.0,1,60,15,44.0
2,1025,87.0,1,79,14,65.0
4,203,102.0,1,62,13,85.0
6,782,112.0,2,29,7,35.0
2,579,148.0,0,95,183,82.0
6,474,95.0,2,50,8,38.0
6,1006,104.0,2,25,12,50.0
2,489,109.0,1,76,25,64.0
6,1006,111.0,2,37,78,56.0
2,951,96.0,1,88,26,62.0
6,752,100.0,2,28,155,44.0
6,474,134.0,1,80,15,93.0
6,1025,116.0,2,50,12,42.0
3,951,90.0,1,100,12,62.0
2,940,88.0,1,77,13,49.0
6,833,99.0,2,28,39,29.0
4,752,92.0,1,78,9,68.0
2,279,94.0,2,46,71,31.0
3,940,87.0,1,81,26,85.0
6,951,84.0,0,80,92,51.0
2,995,96.0,1,72,47,57.0
6,195,94.0,1,60,5,62.0
6,752,81.0,2,39,83,74.0
6,782,106.0,0,77,61,82.0
6,310,88.0,2,0,5,19.0
6,97,103.0,2,44,16,73.0
4,863,104.0,2,25,16,29.0
6,782,91.0,2,34,67,44.0
2,689,109.0,2,47,17,57.0
3,641,109.0,1,67,12,81.0
6,998,113.0,2,33,172,81.0
2,940,80.0,1,100,6,93.0
6,474,85.0,1,77,13,60.0
2,951,85.0,1,88,8,50.0
2,813,98.0,1,64,14,77.0
6,995,109.0,2,40,5,19.0
6,1006,123.0,2,35,155,28.0
6,562,118.0,1,66,118,51.0
2,884,89.0,1,100,5,94.0
3,704,124.0,1,95,38,87.0
6,474,102.0,1,79,14,85.0
4,752,81.0,2,46,26,41.0
6,1025,99.0,2,0,28,12.0
2,1033,95.0,2,24,21,14.0
2,707,98.0,1,85,20,82.0
2,447,181.0,1,100,8,69.0
4,752,96.0,2,53,77,51.0
6,579,117.0,0,89,133,78.0
3,618,103.0,1,88,17,80.0
6,867,98.0,0,74,54,87.0
3,752,97.0,2,4,24,18.0
4,995,97.0,2,42,12,70.0
6,987,108.0,1,66,122,65.0
2,534,76.0,0,92,50,73.0
6,557,120.0,1,63,54,75.0
4,860,85.0,1,71,250,56.0
6,752,89.0,2,0,9,39.0
3,168,124.0,1,92,25,87.0
3,585,88.0,0,81,79,62.0
6,951,98.0,2,48,126,44.0
4,867,108.0,0,74,125,67.0
2,1064,101.0,1,94,17,72.0
2,468,155.0,1,89,18,82.0
2,782,94.0,1,68,25,54.0
6,626,108.0,1,88,16,83.0
3,860,103.0,2,57,23,45.0
2,884,103.0,1,100,37,83.0
6,1006,130.0,0,95,339,86.0
2,899,87.0,0,98,45,88.0
2,884,105.0,1,85,26,80.0
2,712,111.0,1,73,15,72.0
4,987,108.0,2,41,58,55.0
0,532,105.0,0,87,47,88.0
2,884,74.0,2,58,12,100.0
6,474,100.0,0,90,165,80.0
6,860,93.0,1,60,10,41.0
2,1033,94.0,0,93,95,55.0
2,1033,91.0,2,0,7,8.0
2,947,90.0,1,97,29,91.0
2,884,102.0,0,99,99,69.0
4,72,91.0,2,40,5,39.0
6,557,173.0,1,100,11,88.0
2,951,97.0,0,80,46,47.0
2,0,103.0,2,32,19,20.0
4,845,115.0,1,64,107,68.0
2,1052,104.0,1,63,8,55.0
3,228,96.0,2,18,11,58.0
0,838,90.0,2,45,20,75.0
6,951,117.0,0,75,59,63.0
2,557,95.0,1,88,17,75.0
2,884,74.0,2,55,20,75.0
2,752,95.0,2,30,10,44.0
6,752,95.0,2,14,14,52.0
2,987,123.0,1,100,12,
3,689,110.0,1,87,30,74.0
6,1006,108.0,2,47,74,77.0
2,752,,1,71,7,69.0
6,1025,99.0,1,74,54,61.0
6,1025,94.0,2,28,18,30.0
3,641,120.0,1,80,5,72.0
6,752,90.0,2,50,8,45.0
2,606,116.0,1,64,14,36.0
6,1025,93.0,2,40,5,44.0
2,1025,95.0,1,65,17,62.0
6,822,90.0,1,63,19,82.0
3,195,108.0,2,13,16,46.0
2,557,115.0,1,80,5,90.0
4,951,84.0,1,75,24,34.0
4,860,94.0,2,50,22,74.0
4,752,100.0,2,40,58,63.0
2,923,83.0,2,35,17,62.0
3,882,120.0,2,7,14,38.0
2,884,80.0,2,38,8,46.0
6,1006,80.0,2,16,32,62.0
3,951,96.0,2,45,20,67.0
6,951,123.0,0,90,162,92.0
6,951,114.0,2,58,33,47.0
6,940,120.0,0,75,185,74.0
6,998,127.0,1,62,21,58.0
2,557,104.0,1,80,35,79.0
4,329,103.0,2,7,15,16.0
4,334,146.0,0,91,398,89.0
4,327,124.0,0,80,265,74.0
4,334,136.0,0,90,292,92.0
6,1006,127.0,2,28,116,50.0
6,951,119.0,0,82,218,85.0
0,160,117.0,1,100,8,77.0
0,135,77.0,1,86,7,75.0
0,160,83.0,1,100,5,46.0
4,334,128.0,0,78,497,53.0
4,951,134.0,0,93,268,89.0
4,752,104.0,2,23,22,52.0
3,381,84.0,0,88,130,61.0
4,1001,97.0,2,27,52,43.0
4,998,109.0,2,44,73,38.0
6,1033,84.0,2,9,78,23.0
2,7,97.0,2,48,25,41.0
6,940,107.0,0,97,152,89.0
3,811,97.0,1,87,23,61.0
3,811,95.0,0,92,78,81.0
3,940,84.0,2,40,15,76.0
2,951,88.0,2,38,8,54.0
2,680,175.0,2,54,13,67.0
0,28,76.0,2,50,6,58.0
4,752,83.0,2,38,16,37.0
6,817,100.0,1,83,12,81.0
6,995,91.0,2,17,24,62.0
6,579,86.0,1,67,6,33.0
2,995,91.0,0,88,73,66.0
6,279,93.0,2,33,6,50.0
2,457,333.0,0,93,69,85.0
2,704,105.0,1,80,20,78.0
6,782,80.0,1,71,190,66.0
2,1064,81.0,1,62,21,30.0
